9311:
 num     #instances         #bytes  class name (module)
 308:          2075          49800  ca.spottedleaf.concurrentutil.executor.thread.BalancedPrioritisedThreadPool$OrderedStreamGroup$Queue$$Lambda/0x00007f5475292ee8
 309:          2075          49800  ca.spottedleaf.concurrentutil.executor.thread.BalancedPrioritisedThreadPool$OrderedStreamGroup$Queue$Task
 310:           883          49448  java.lang.invoke.DirectMethodHandle$StaticAccessor (java.base@21.0.12.1)
 311:          2057          49368  net.minecraft.core.component.PatchedDataComponentMap
 312:          3082          49312  com.mojang.serialization.MapCodec$MapCodecCodec
 313:           769          49216  ca.spottedleaf.concurrentutil.executor.queue.AreaDependentQueue$PositionedTask
 314:             3          49200  [Lnet.minecraft.world.level.pathfinder.PathType;
 315:          1226          49040  ca.spottedleaf.concurrentutil.completable.Completable$WhenTransform
 316:          3064          49024  net.minecraft.world.level.levelgen.DensityFunctions$Spline$Point
 317:           764          48896  it.unimi.dsi.fastutil.objects.Object2IntOpenHashMap
 318:          1214          48560  net.minecraft.world.level.levelgen.structure.BoundingBox
 319:           861          48216  java.util.stream.IntPipeline$1 (java.base@21.0.12.1)
 320:          1992          47808  com.mojang.serialization.codecs.PairMapCodec
 321:          1990          47760  com.mojang.serialization.MapCodec$6
 322:          1990          47760  net.minecraft.world.level.block.state.StateDefinition$$Lambda/0x00007f5474402518
 323:          1473          47136  net.minecraft.advancements.AdvancementRewards
 324:           279          46872  net.minecraft.world.level.levelgen.NoiseChunk
 325:          1937          46488  net.minecraft.advancements.critereon.ItemPredicate
 326:          1450          46400  net.minecraft.world.item.crafting.display.RecipeDisplayEntry
 327:          1156          46240  ca.spottedleaf.moonrise.patches.chunk_system.level.poi.PoiChunk
 328:          1441          46112  sun.security.util.ObjectIdentifier (java.base@21.0.12.1)
 329:          2855          45680  net.minecraft.nbt.NbtOps$$Lambda/0x00007f54753029b0
 330:          2855          45680  net.minecraft.nbt.NbtOps$$Lambda/0x00007f5475302bf8
 331:          2855          45680  net.minecraft.nbt.NbtOps$GenericListCollector
 332:          2835          45360  com.mojang.serialization.codecs.RecordCodecBuilder$$Lambda/0x00007f54741bb658
 333:          1416          45312  java.util.Collections$UnmodifiableMap (java.base@21.0.12.1)
 334:           706          45184  ca.spottedleaf.moonrise.patches.starlight.light.StarLightInterface$ServerLightQueue$ServerChunkTasks
 335:          1839          44136  ca.spottedleaf.concurrentutil.completable.Completable
 336:          2737          43792  com.mojang.serialization.codecs.RecordCodecBuilder$Instance$4$$Lambda/0x00007f54757ca8a0
 337:          2736          43776  net.minecraft.world.level.chunk.HashMapPalette$$Lambda/0x00007f54757fd058
 338:           215          43576  [Ljava.lang.invoke.MethodHandle; (java.base@21.0.12.1)
 339:          1803          43272  net.minecraft.util.parsing.packrat.Dictionary$Entry
 340:          2688          43008  java.util.HashMap$EntrySet (java.base@21.0.12.1)
 341:          1341          42912  org.bukkit.craftbukkit.persistence.DirtyCraftPersistentDataContainer
 342:          1782          42768  net.minecraft.world.level.levelgen.Heightmap
 343:           888          42624  it.unimi.dsi.fastutil.longs.Long2LongOpenHashMap$FastEntryIterator
 344:          1771          42504  net.minecraft.sounds.SoundEvent
 345:          1771          42504  org.bukkit.craftbukkit.CraftSound
 346:          1762          42288  net.minecraft.world.level.levelgen.feature.CoralFeature$$Lambda/0x00007f547531f030
 347:          2633          42128  java.util.HashMap$KeySet (java.base@21.0.12.1)
 348:          1292          41344  java.lang.invoke.MethodTypeForm (java.base@21.0.12.1)
 349:          1277          40864  java.util.HashMap$EntryIterator (java.base@21.0.12.1)
 350:          1678          40272  com.mojang.serialization.Codec$2
 351:          1256          40192  java.util.concurrent.locks.ReentrantLock$NonfairSync (java.base@21.0.12.1)
 352:          2460          39360  java.util.HashSet (java.base@21.0.12.1)
 353:          1226          39232  ca.spottedleaf.concurrentutil.completable.CallbackCompletable
